,Home,Away,Date,Match,Squad,# Pl_Standard,Age_Standard,Poss_Standard,MP_Standard,Starts_Standard,Min_Standard,90s_Standard,Gls_Standard,Ast_Standard,G+A_Standard,G-PK_Standard,PK_Standard,PKatt_Standard,CrdY_Standard,CrdR_Standard,xG_Standard,npxG_Standard,xAG_Standard,npxG+xAG_Standard,PrgC_Standard,PrgP_Standard,Gls_Standard,Ast_Standard,G+A_Standard,G-PK_Standard,G+A-PK_Standard,xG_Standard,xAG_Standard,xG+xAG_Standard,npxG_Standard,npxG+xAG_Standard,# Pl_GK,MP_GK,Starts_GK,Min_GK,90s_GK,GA_GK,GA90_GK,SoTA_GK,Saves_GK,Save%_GK,W_GK,D_GK,L_GK,CS_GK,CS%_GK,PKatt_GK,PKA_GK,PKsv_GK,PKm_GK,Save%_GK,# Pl_AdvGK,90s_AdvGK,GA_AdvGK,PKA_AdvGK,FK_AdvGK,CK_AdvGK,OG_AdvGK,PSxG_AdvGK,PSxG/SoT_AdvGK,PSxG+/-_AdvGK,/90_AdvGK,Cmp_AdvGK,Att_AdvGK,Cmp%_AdvGK,Att (GK)_AdvGK,Thr_AdvGK,Launch%_AdvGK,AvgLen_AdvGK,Att_AdvGK,Launch%_AdvGK,AvgLen_AdvGK,Opp_AdvGK,Stp_AdvGK,Stp%_AdvGK,#OPA_AdvGK,#OPA/90_AdvGK,AvgDist_AdvGK,# Pl_Shooting,90s_Shooting,Gls_Shooting,Sh_Shooting,SoT_Shooting,SoT%_Shooting,Sh/90_Shooting,SoT/90_Shooting,G/Sh_Shooting,G/SoT_Shooting,Dist_Shooting,FK_Shooting,PK_Shooting,PKatt_Shooting,xG_Shooting,npxG_Shooting,npxG/Sh_Shooting,G-xG_Shooting,np:G-xG_Shooting,# Pl_Passing,90s_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,TotDist_Passing,PrgDist_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,Cmp_Passing,Att_Passing,Cmp%_Passing,Ast_Passing,xAG_Passing,xA_Passing,A-xAG_Passing,KP_Passing,1/3_Passing,PPA_Passing,CrsPA_Passing,PrgP_Passing,# Pl_PassTypes,90s_PassTypes,Att_PassTypes,Live_PassTypes,Dead_PassTypes,FK_PassTypes,TB_PassTypes,Sw_PassTypes,Crs_PassTypes,TI_PassTypes,CK_PassTypes,In_PassTypes,Out_PassTypes,Str_PassTypes,Cmp_PassTypes,Off_PassTypes,Blocks_PassTypes,# PlG&SCreation,90sG&SCreation,SCAG&SCreation,SCA90G&SCreation,PassLiveG&SCreation,PassDeadG&SCreation,TOG&SCreation,ShG&SCreation,FldG&SCreation,DefG&SCreation,GCAG&SCreation,GCA90G&SCreation,PassLiveG&SCreation,PassDeadG&SCreation,TOG&SCreation,ShG&SCreation,FldG&SCreation,DefG&SCreation,# Pl_DefActions,90s_DefActions,Tkl_DefActions,TklW_DefActions,Def 3rd_DefActions,Mid 3rd_DefActions,Att 3rd_DefActions,Tkl_DefActions,Att_DefActions,Tkl%_DefActions,Lost_DefActions,Blocks_DefActions,Sh_DefActions,Pass_DefActions,Int_DefActions,Tkl+Int_DefActions,Clr_DefActions,Err_DefActions,# Pl_Possession,Poss_Possession,90s_Possession,Touches_Possession,Def Pen_Possession,Def 3rd_Possession,Mid 3rd_Possession,Att 3rd_Possession,Att Pen_Possession,Live_Possession,Att_Possession,Succ_Possession,Succ%_Possession,Tkld_Possession,Tkld%_Possession,Carries_Possession,TotDist_Possession,PrgDist_Possession,PrgC_Possession,1/3_Possession,CPA_Possession,Mis_Possession,Dis_Possession,Rec_Possession,PrgR_Possession,# Pl_PlayTime,Age_PlayTime,MP_PlayTime,Min_PlayTime,Mn/MP_PlayTime,Min%_PlayTime,90s_PlayTime,Starts_PlayTime,Mn/Start_PlayTime,Compl_PlayTime,Subs_PlayTime,Mn/Sub_PlayTime,unSub_PlayTime,PPM_PlayTime,onG_PlayTime,onGA_PlayTime,+/-_PlayTime,+/-90_PlayTime,onxG_PlayTime,onxGA_PlayTime,xG+/-_PlayTime,xG+/-90_PlayTime,# Pl_Misc,90s_Misc,CrdY_Misc,CrdR_Misc,2CrdY_Misc,Fls_Misc,Fld_Misc,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon_Misc,PKcon_Misc,OG_Misc,Recov_Misc,Won_Misc,Lost_Misc,Won%_Misc,Extraction Date
245,Arsenal,Crystal Palace,2025-04-26,Arsenal Vs Crystal Palace,Arsenal,23,26.4,48.7,9,99,810,9.0,16,13,29,16,0,0,24,3,14.4,14.4,10.6,25.1,177,358,1.78,1.44,3.22,1.78,3.22,1.60,1.18,2.78,1.60,2.78,1,9,9,810,9.0,10,1.11,39,29,76.9,5,3,1,3,33.3,1,1,0,0,0.0,1,9.0,10,1,0,3,0,8.6,0.20,-1.4,-0.16,58,161,36.0,268,28,44.0,35.0,58,74.1,50.4,123,15,12.2,9,1.00,11.8,23,9.0,16,129,50,38.8,14.33,5.56,0.12,0.32,14.7,0,0,0,14.4,14.4,0.12,+1.6,+1.6,23,9.0,3275,4037,81.1,56850,18853,1556,1738,89.5,1430,1647,86.8,244,485,50.3,13,10.6,9.7,+2.4,100,237,89,14,358,23,9.0,4037,3666,359,99,13,22,153,128,55,47,3,2,3275,12,71,23,9.0,228,25.33,173,19,13,16,4,3,28,3.11,19,5,1,2,1,0,23,9.0,158,100,68,57,33,82,164,50.0,82,106,43,63,67,225,200,10,23,48.7,9.0,4998,533,1512,1956,1570,307,4998,171,84,49.1,65,38.0,2693,14326,7460,177,91,81,106,95,3246,352,23,26.4,9,810,90,100,9.0,99,83,65,32,16,49,2.00,17,10,+7,+0.78,14.4,9.9,+4.6,+0.51,23,9.0,24,3,2,111,88,12,153,67,100,0,1,0,321,125,122,50.6,2024-11-03 19:29:38.853584
246,Arsenal,Bournemouth,2025-05-03,Arsenal Vs Bournemouth,Arsenal,23,26.4,48.7,9,99,810,9.0,16,13,29,16,0,0,24,3,14.4,14.4,10.6,25.1,177,358,1.78,1.44,3.22,1.78,3.22,1.60,1.18,2.78,1.60,2.78,1,9,9,810,9.0,10,1.11,39,29,76.9,5,3,1,3,33.3,1,1,0,0,0.0,1,9.0,10,1,0,3,0,8.6,0.20,-1.4,-0.16,58,161,36.0,268,28,44.0,35.0,58,74.1,50.4,123,15,12.2,9,1.00,11.8,23,9.0,16,129,50,38.8,14.33,5.56,0.12,0.32,14.7,0,0,0,14.4,14.4,0.12,+1.6,+1.6,23,9.0,3275,4037,81.1,56850,18853,1556,1738,89.5,1430,1647,86.8,244,485,50.3,13,10.6,9.7,+2.4,100,237,89,14,358,23,9.0,4037,3666,359,99,13,22,153,128,55,47,3,2,3275,12,71,23,9.0,228,25.33,173,19,13,16,4,3,28,3.11,19,5,1,2,1,0,23,9.0,158,100,68,57,33,82,164,50.0,82,106,43,63,67,225,200,10,23,48.7,9.0,4998,533,1512,1956,1570,307,4998,171,84,49.1,65,38.0,2693,14326,7460,177,91,81,106,95,3246,352,23,26.4,9,810,90,100,9.0,99,83,65,32,16,49,2.00,17,10,+7,+0.78,14.4,9.9,+4.6,+0.51,23,9.0,24,3,2,111,88,12,153,67,100,0,1,0,321,125,122,50.6,2024-11-03 19:29:38.853584
247,Arsenal,Newcastle Utd,2025-05-18,Arsenal Vs Newcastle Utd,Arsenal,23,26.4,48.7,9,99,810,9.0,16,13,29,16,0,0,24,3,14.4,14.4,10.6,25.1,177,358,1.78,1.44,3.22,1.78,3.22,1.60,1.18,2.78,1.60,2.78,1,9,9,810,9.0,10,1.11,39,29,76.9,5,3,1,3,33.3,1,1,0,0,0.0,1,9.0,10,1,0,3,0,8.6,0.20,-1.4,-0.16,58,161,36.0,268,28,44.0,35.0,58,74.1,50.4,123,15,12.2,9,1.00,11.8,23,9.0,16,129,50,38.8,14.33,5.56,0.12,0.32,14.7,0,0,0,14.4,14.4,0.12,+1.6,+1.6,23,9.0,3275,4037,81.1,56850,18853,1556,1738,89.5,1430,1647,86.8,244,485,50.3,13,10.6,9.7,+2.4,100,237,89,14,358,23,9.0,4037,3666,359,99,13,22,153,128,55,47,3,2,3275,12,71,23,9.0,228,25.33,173,19,13,16,4,3,28,3.11,19,5,1,2,1,0,23,9.0,158,100,68,57,33,82,164,50.0,82,106,43,63,67,225,200,10,23,48.7,9.0,4998,533,1512,1956,1570,307,4998,171,84,49.1,65,38.0,2693,14326,7460,177,91,81,106,95,3246,352,23,26.4,9,810,90,100,9.0,99,83,65,32,16,49,2.00,17,10,+7,+0.78,14.4,9.9,+4.6,+0.51,23,9.0,24,3,2,111,88,12,153,67,100,0,1,0,321,125,122,50.6,2024-11-03 19:29:38.853584
248,Aston Villa,Crystal Palace,2024-11-23,Aston Villa Vs Crystal Palace,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
249,Aston Villa,Brentford,2024-12-04,Aston Villa Vs Brentford,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
250,Aston Villa,Southampton,2024-12-07,Aston Villa Vs Southampton,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
251,Aston Villa,Manchester City,2024-12-21,Aston Villa Vs Manchester City,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
252,Aston Villa,Brighton,2024-12-30,Aston Villa Vs Brighton,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
253,Aston Villa,Leicester City,2025-01-04,Aston Villa Vs Leicester City,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
254,Aston Villa,West Ham,2025-01-26,Aston Villa Vs West Ham,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
255,Aston Villa,Ipswich Town,2025-02-15,Aston Villa Vs Ipswich Town,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
256,Aston Villa,Chelsea,2025-02-22,Aston Villa Vs Chelsea,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
257,Aston Villa,Liverpool,2025-03-15,Aston Villa Vs Liverpool,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
258,Aston Villa,Nott'ham Forest,2025-04-05,Aston Villa Vs Nott'ham Forest,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
259,Aston Villa,Newcastle Utd,2025-04-19,Aston Villa Vs Newcastle Utd,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
260,Aston Villa,Fulham,2025-05-03,Aston Villa Vs Fulham,Aston Villa,21,27.2,52.2,9,99,810,9.0,15,14,29,15,0,0,26,1,13.2,13.2,10.8,24.0,171,316,1.67,1.56,3.22,1.67,3.22,1.46,1.20,2.66,1.46,2.66,1,9,9,810,9.0,11,1.22,32,20,68.8,5,3,1,1,11.1,2,1,1,0,50.0,1,9.0,11,1,0,0,0,10.7,0.29,-0.3,-0.03,41,95,43.2,266,28,27.4,30.1,58,37.9,33.2,121,16,13.2,11,1.22,13.5,21,9.0,15,112,38,33.9,12.44,4.22,0.13,0.39,15.9,4,0,0,13.2,13.2,0.12,+1.8,+1.8,21,9.0,3617,4325,83.6,60987,21099,1709,1874,91.2,1567,1749,89.6,257,490,52.4,14,10.8,10.7,+3.2,85,325,79,12,316,21,9.0,4325,3923,392,137,29,15,137,128,49,40,2,1,3617,10,76,21,9.0,203,22.56,147,20,9,15,8,4,27,3.00,23,2,0,2,0,0,21,9.0,147,89,59,67,21,64,116,55.2,52,74,21,53,63,210,161,5,21,52.2,9.0,5230,528,1604,2294,1382,211,5230,161,73,45.3,65,40.4,3190,16276,8625,171,114,43,118,109,3549,314,21,27.2,9,810,90,100,9.0,99,79,57,43,24,38,2.00,16,11,+5,+0.56,13.2,8.8,+4.3,+0.48,21,9.0,26,1,1,110,116,10,137,63,89,0,2,0,324,79,102,43.6,2024-11-03 19:29:38.853584
